"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.sentiment.label","Approve","Reject"
"3538U0YQ1F1FODFI6FYF14EBREAF3B","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","3AZHRG4CU5RRDTYMTZKVNGMSCC503C","A39VVWV1GHLMFD","Submitted","Thu Mar 12 07:51:31 PDT 2020","Thu Mar 12 07:51:51 PDT 2020","Fri Mar 13 07:51:51 PDT 2020","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","once again I have woken up on this fine morning feeling like a thoroughly boiled noodle ??????
","Sad"
"3538U0YQ1F1FODFI6FYF14EBREAF3B","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","3YT88D1N095TQJ5QXSUD6011QAB3KL","A3AYHESLQSDY5T","Submitted","Thu Mar 12 07:52:27 PDT 2020","Thu Mar 12 07:53:12 PDT 2020","Fri Mar 13 07:53:12 PDT 2020","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","once again I have woken up on this fine morning feeling like a thoroughly boiled noodle ??????
","Sad"
"3M7OI89LVYV7IKIQYF6C015S4SK6CX","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","3018Q3ZVOJXFX8H6WRIKUK1LRCXRAY","A3AW887GI0NLKF","Submitted","Thu Mar 12 07:54:15 PDT 2020","Thu Mar 12 07:54:20 PDT 2020","Fri Mar 13 07:54:20 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","eek!! my nm pin has come through!! nurse champion at the ready! #allnewtothis #?????
","Angry"
"3M7OI89LVYV7IKIQYF6C015S4SK6CX","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","30JNVC0ORARUVUAKPI3C6GEK8LKQH6","A39VVWV1GHLMFD","Submitted","Thu Mar 12 07:51:51 PDT 2020","Thu Mar 12 07:52:36 PDT 2020","Fri Mar 13 07:52:36 PDT 2020","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","eek!! my nm pin has come through!! nurse champion at the ready! #allnewtothis #?????
","Excited"
"3M7OI89LVYV7IKIQYF6C015S4SK6CX","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","3I3WADAZ9RBFUPD993AZSEGUOBCO5G","A3K7LG4MD6R5IG","Submitted","Thu Mar 12 07:53:44 PDT 2020","Thu Mar 12 07:53:59 PDT 2020","Fri Mar 13 07:53:59 PDT 2020","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","eek!! my nm pin has come through!! nurse champion at the ready! #allnewtothis #?????
","Excited"
"32PT7WK7DMMIQT1MF93PD4BQF1U3DO","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","33LKR6A5KFRWJZHY4XUMJY90B3O1TX","A2J3FBHWKD1L2H","Submitted","Thu Mar 12 07:53:22 PDT 2020","Thu Mar 12 07:53:41 PDT 2020","Fri Mar 13 07:53:41 PDT 2020","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","you have all been sold the disease of #????
","Fear"
"32PT7WK7DMMIQT1MF93PD4BQF1U3DO","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","3HOSI13XH0VJU51DY0E2FWSNXE3DDG","A3K7LG4MD6R5IG","Submitted","Thu Mar 12 07:53:00 PDT 2020","Thu Mar 12 07:53:17 PDT 2020","Fri Mar 13 07:53:17 PDT 2020","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","you have all been sold the disease of #????
","Fear"
"32PT7WK7DMMIQT1MF93PD4BQF1U3DO","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","3TU5ZICBRE812J9RME96T3LL52UQ8R","A3AYHESLQSDY5T","Submitted","Thu Mar 12 07:51:40 PDT 2020","Thu Mar 12 07:52:14 PDT 2020","Fri Mar 13 07:52:14 PDT 2020","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","you have all been sold the disease of #????
","Angry"
"3PN6H8C9R4XIAE07OOIZ0CPWLBMDAU","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","3GGAI1SQEW5CT71CBXIUEGXZLSJCMX","A1XPNXTMCXVGDT","Submitted","Thu Mar 12 07:55:07 PDT 2020","Thu Mar 12 07:55:56 PDT 2020","Fri Mar 13 07:55:56 PDT 2020","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","friday the 13th????
","Happy"
"3PN6H8C9R4XIAE07OOIZ0CPWLBMDAU","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","3N8OEVH1FSX12ZJREI6Y1KGL56HOOL","A1MEEY4M9GP8BX","Submitted","Thu Mar 12 07:54:04 PDT 2020","Thu Mar 12 07:54:15 PDT 2020","Fri Mar 13 07:54:15 PDT 2020","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","friday the 13th????
","Excited"
"3PN6H8C9R4XIAE07OOIZ0CPWLBMDAU","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","3VELCLL3GLQM0UZX9DPX2UUZKUGF13","AWJ0LF6A0LXJN","Submitted","Thu Mar 12 07:54:25 PDT 2020","Thu Mar 12 07:54:38 PDT 2020","Fri Mar 13 07:54:38 PDT 2020","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","friday the 13th????
","Sad"
"3N7PQ0KLI5WNIZFMB4E9JMTBFDV3EH","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","392CY0QWG2YN2KY6X3EK3PEUC6I4IW","A2GJK2MDTHNQ6Q","Submitted","Thu Mar 12 07:53:22 PDT 2020","Thu Mar 12 07:53:43 PDT 2020","Fri Mar 13 07:53:43 PDT 2020","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","house sitting for my folks while they are out of town and i go out this morning and my car has been slept in, they rummaged through everything, my survival pack was stolen and also a dress I had just bought and was planning to return.. #????
","Sad"
"3N7PQ0KLI5WNIZFMB4E9JMTBFDV3EH","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","3G2UL9A02EL4SNLOX0329Y8ZUHD76P","A3H0133NSXWYTM","Submitted","Thu Mar 12 07:53:52 PDT 2020","Thu Mar 12 07:54:21 PDT 2020","Fri Mar 13 07:54:21 PDT 2020","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","house sitting for my folks while they are out of town and i go out this morning and my car has been slept in, they rummaged through everything, my survival pack was stolen and also a dress I had just bought and was planning to return.. #????
","Fear"
"3N7PQ0KLI5WNIZFMB4E9JMTBFDV3EH","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","3LEP4MGT3H7QF83TK4NWK64NUTRBD7","AT9UG11XAEDZL","Submitted","Thu Mar 12 07:52:59 PDT 2020","Thu Mar 12 07:53:11 PDT 2020","Fri Mar 13 07:53:11 PDT 2020","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","house sitting for my folks while they are out of town and i go out this morning and my car has been slept in, they rummaged through everything, my survival pack was stolen and also a dress I had just bought and was planning to return.. #????
","Angry"
"3UV0D2KX1MQ069YM6T3YB96H5E6F4W","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","308XBLVESJBKGIMY25IGPVLR9UIBRD","A39VVWV1GHLMFD","Submitted","Thu Mar 12 07:53:29 PDT 2020","Thu Mar 12 07:53:46 PDT 2020","Fri Mar 13 07:53:46 PDT 2020","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","this last hour dragging .. usually it does not bother me today it has me livid ??
","Sad"
"3UV0D2KX1MQ069YM6T3YB96H5E6F4W","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","3HVVDCPGTFZT95S1GM1VXLKAIOWYTR","AT9UG11XAEDZL","Submitted","Thu Mar 12 07:53:07 PDT 2020","Thu Mar 12 07:53:17 PDT 2020","Fri Mar 13 07:53:17 PDT 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","this last hour dragging .. usually it does not bother me today it has me livid ??
","Sad"
"3UV0D2KX1MQ069YM6T3YB96H5E6F4W","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:15 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:15 PDT 2020","","","3SUWZRL0MZKP120YK8H8F80GG4HE6I","A1MEEY4M9GP8BX","Submitted","Thu Mar 12 07:53:31 PDT 2020","Thu Mar 12 07:54:04 PDT 2020","Fri Mar 13 07:54:04 PDT 2020","","","","33","0% (0/0)","0% (0/0)","0% (0/0)","this last hour dragging .. usually it does not bother me today it has me livid ??
","Sad"
"3N2YPY1GI657U8H5VEKF2HLU6XNVE5","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:16 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:16 PDT 2020","","","3F1567XTNXC1GOS1R6FKTZGWP8D9Q0","A2J3FBHWKD1L2H","Submitted","Thu Mar 12 07:54:04 PDT 2020","Thu Mar 12 07:54:11 PDT 2020","Fri Mar 13 07:54:11 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","i wonder if my lifelong anxiety was just training for living sensibly in the virus times. #?????
","Fear"
"3N2YPY1GI657U8H5VEKF2HLU6XNVE5","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:16 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:16 PDT 2020","","","3SNVL38CI5ZH3J19QL5EZ35VWNNKCZ","A39VVWV1GHLMFD","Submitted","Thu Mar 12 07:50:50 PDT 2020","Thu Mar 12 07:51:06 PDT 2020","Fri Mar 13 07:51:06 PDT 2020","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","i wonder if my lifelong anxiety was just training for living sensibly in the virus times. #?????
","Fear"
"3N2YPY1GI657U8H5VEKF2HLU6XNVE5","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:16 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:16 PDT 2020","","","3Z7VU45IPZOS5BQXAPJ45MAHWZ9Z1A","AWJ0LF6A0LXJN","Submitted","Thu Mar 12 07:53:30 PDT 2020","Thu Mar 12 07:53:56 PDT 2020","Fri Mar 13 07:53:56 PDT 2020","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","i wonder if my lifelong anxiety was just training for living sensibly in the virus times. #?????
","Sad"
"356TQKY9XF4OAH6I0DVZ4T959CJ87S","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:16 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:16 PDT 2020","","","3D3VGR7TA1MFDNILNC3A7CNFL25R32","A3746TDKYH8SJ9","Submitted","Thu Mar 12 07:53:56 PDT 2020","Thu Mar 12 07:54:04 PDT 2020","Fri Mar 13 07:54:04 PDT 2020","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","i got 8 hours of sleep already ?? i feel good
","Excited"
"356TQKY9XF4OAH6I0DVZ4T959CJ87S","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:16 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:16 PDT 2020","","","3U088ZLJVL0O4R0A3JVXSDXPA500WJ","A39VVWV1GHLMFD","Submitted","Thu Mar 12 07:52:36 PDT 2020","Thu Mar 12 07:52:55 PDT 2020","Fri Mar 13 07:52:55 PDT 2020","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","i got 8 hours of sleep already ?? i feel good
","Pleasant"
"356TQKY9XF4OAH6I0DVZ4T959CJ87S","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:16 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:16 PDT 2020","","","3XIQGXAUMDFHB25KYNCS9BLJRLC7XJ","A1E2Y158WG5FR6","Submitted","Thu Mar 12 07:52:10 PDT 2020","Thu Mar 12 07:52:14 PDT 2020","Fri Mar 13 07:52:14 PDT 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","i got 8 hours of sleep already ?? i feel good
","Happy"
"3538U0YQ1F1FODFI6FYF14EBREA3FZ","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:16 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:16 PDT 2020","","","3L70J4KAZHTLWYY1EQN0PVKHCB6DAE","AABBGXPKOUNFP","Submitted","Thu Mar 12 07:52:53 PDT 2020","Thu Mar 12 07:53:09 PDT 2020","Fri Mar 13 07:53:09 PDT 2020","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","we are looking forward to the #cnosummit2020 tomorrow! come visit us at stand 31 where we have got brand new case studies, a prize draw opportunity and a team that is eager to hear your thoughts and answer questions. #????? ??
","Happy"
"3538U0YQ1F1FODFI6FYF14EBREA3FZ","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:16 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:16 PDT 2020","","","3NPFYT4IZDB04VGLRQGMFOYCQOVGXV","AWJ0LF6A0LXJN","Submitted","Thu Mar 12 07:54:14 PDT 2020","Thu Mar 12 07:54:24 PDT 2020","Fri Mar 13 07:54:24 PDT 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","we are looking forward to the #cnosummit2020 tomorrow! come visit us at stand 31 where we have got brand new case studies, a prize draw opportunity and a team that is eager to hear your thoughts and answer questions. #????? ??
","Sad"
"3538U0YQ1F1FODFI6FYF14EBREA3FZ","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:16 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:16 PDT 2020","","","3WI0P0II62ZDVFKIG19MKL9RCFURD0","A37L5E8MHHQGZM","Submitted","Thu Mar 12 07:54:18 PDT 2020","Thu Mar 12 07:54:47 PDT 2020","Fri Mar 13 07:54:47 PDT 2020","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","we are looking forward to the #cnosummit2020 tomorrow! come visit us at stand 31 where we have got brand new case studies, a prize draw opportunity and a team that is eager to hear your thoughts and answer questions. #????? ??
","Excited"
"37S0QRNUFBNSAVB1AIN5IT50KWP88F","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:16 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:16 PDT 2020","","","34S9DKFK74WVESNHJQFJOMEIT6ANYF","A1X2C5GMALP52L","Submitted","Thu Mar 12 07:51:30 PDT 2020","Thu Mar 12 07:51:45 PDT 2020","Fri Mar 13 07:51:45 PDT 2020","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","i already smile a lot but now I am not about to have no gap ??
","Pleasant"
"37S0QRNUFBNSAVB1AIN5IT50KWP88F","30NHI4EO3UAE049FAKOQK6KGGXHTBN","Twitter Sentiment analysis","Sentiment analysis","sentiment, text","$0.02","Thu Mar 12 07:50:16 PDT 2020","3","BatchId:3953621;OriginalHitTemplateId:928390909;","60","86400","Fri Mar 13 07:50:16 PDT 2020","","","3DUZQ9U6SNVBQBKHMB9LGHKUYOGSVN","A2Z6NL0CTXY0ZB","Submitted","Thu Mar 12 07:51:54 PDT 2020","Thu Mar 12 07:52:17 PDT 2020","Fri Mar 13 07:52:17 PDT 2020","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","i already smile a lot but now I am not about to have no gap ??
","Pleasant"
