2020-03-12 09:40:45,1238037204024397825,it's like trying to explain the air to the number seven and the smell of cinnamon #love,"it is like trying to explain the air to the number seven and the smell of cinnamon #love
",happy
2020-03-12 09:40:00,1238037012340326400,"If you want a #love message to be heard, it has got to be sent out","if you want a #love message to be heard, it has got to be sent out
",happy
2020-03-12 09:30:04,1238034514921680897,"""Most folks are as happy as they make up their minds to be.""
~ Abraham Lincoln #happiness #quotes","""most folks are as happy as they make up their minds to be.""
~ abraham lincoln #happiness #quotes
",happy
2020-03-12 09:24:11,1238033032675811328,"My satisfaction gazes upon me
From within your smile

#Love
#Poetry ✍️","my satisfaction gazes upon me
from within your smile

#love
#poetry ✍️
",happy
2020-03-12 09:13:54,1238030445310144512,"If you claim to love someone, regardless of what you have going on in life; make time for them, even if the time with them is short. If you got things going on in life, let them know so that they don’t worry.  Make sure your actions line up with your words. #Love","if you claim to love someone, regardless of what you have going on in life; make time for them, even if the time with them is short. if you got things going on in life, let them know so that they don’t worry.  make sure your actions line up with your words. #love
",happy
2020-03-12 09:12:33,1238030108041990149,"Oh no I didn’t cry cry cry
Even if I
resent someone
Nothing will change
because it’s all over
#HAPPY","oh no i didn’t cry cry cry
even if i
resent someone
nothing will change
because it’s all over
#happy
",happy
2020-03-12 09:12:01,1238029971412717570,"""You know u #love someone when u save their texts and re-read them when no one is watching."" ~ Unknown #quote sJ","""you know u #love someone when u save their texts and re-read them when no one is watching."" ~ unknown #quote so
",happy
2020-03-12 09:06:00,1238028459944939520,Yes the money is corrupted. You but you tell the truth of God over your finances and health. You may feel like money is not coming. It is. That you are sick. You are healing. That your child is rebellious. No they are coming around. See God answers every prayer you pray. #love,"yes the money is corrupted. you but you tell the truth of god over your finances and health. you may feel like money is not coming. it is. that you are sick. you are healing. that your child is rebellious. no they are coming around. see god answers every prayer you pray. #love
",happy
2020-03-12 09:03:40,1238027872175972353,"#Love doesn’t originate in the intellect.  There are no “reasons” to love anything, or anyone; or not.  You just love.  You’re aligned with The All That Is Only.","#love doesn’t originate in the intellect.  there are no “reasons” to love anything, or anyone; or not.  you just love.  you’re aligned with the all that is only.
",happy
2020-03-12 09:02:33,1238027589945397248,"I LOVE I LOVE I LOVE I LOVE YOU SO MUCH, I HOPE YOU SAY #LOVE TO ME #SIWON MY LOVE siwon407 :^)","i love i love i love i love you so much, i hope you say #love to me #simon my love simon407 :^)
",happy
2020-03-12 08:48:57,1238024166500192257,"#Love
bears all things,
    believes all things,
         hopes all things,
             endures all things.
1 Corinthians 13:7","#love
bears all things,
  believes all things,
  hopes all things,
  endures all things.
1 corinthians 13:7
",happy
2020-03-12 08:42:28,1238022535217729536,"Was it hard for you
because of me?
Was it really comfortable?
Like a fool, I didn’t even notice
#HAPPY","was it hard for you
because of me?
was it really comfortable?
like a fool, i didn’t even notice
#happy
",happy
2020-03-12 08:34:04,1238020422307917824,"Life is a river always flowing, do not hold onto things.

#dailydharma #happiness","life is a river always flowing, do not hold onto things.

#dailydharma #happiness
",happy
2020-03-12 08:30:24,1238019500441772032,"When your heart and thoughts somehow appear to rhyme, you are in #love ♥","when your heart and thoughts somehow appear to rhyme, you are in #love ♥
",happy
2020-03-12 08:29:14,1238019207012454400,"You paint smiles on my face
I kiss yours until you smile

#Love #Poetry ✍️","you paint smiles on my face
i kiss yours until you smile

#love #poetry ✍️
",happy
2020-03-12 08:28:42,1238019072366759936,"And reignited the fire inside us. Hope isn't a finite commodity it's just a little bit elusive at times. If your well is running dry don't sit back and let your light fade, go seeking the hope you need. I love each and every one of you and will always be here for you. #love","and reignited the fire inside us. hope is not a finite commodity it is just a little bit elusive at times. if your well is running dry do not sit back and let your light fade, go seeking the hope you need. i love each and every one of you and will always be here for you. #love
",happy
2020-03-12 08:28:41,1238019065676881920,"🧵 I'm going to talk about something a little difficult for everyone. Hope. Right now things feel like bad on top of worse, I get that, I understand how hard it is for everyone when we're all fighting a battle on two fronts. I know, and your fears and pain are valid
#hope #Love","🧵 I am going to talk about something a little difficult for everyone. hope. right now things feel like bad on top of worse, i get that, i understand how hard it is for everyone when we are all fighting a battle on two fronts. i know, and your fears and pain are valid
#hope #love
",happy
2020-03-12 08:19:36,1238016782880985089,I walked this new #puppy at 2:30 am.. can I get some mommy #love ... a fist bump or something.  🤪(homeschool mom of two),"i walked this new #puppy at 2:30 am.. can i get some mommy #love .. a fist bump or something.  🤪(homeschool mom of two)
",happy
2020-03-12 08:18:55,1238016609782050816,So I’m in #love with you or am I in love with the #feeling ? 🥀,"so i’m in #love with you or am i in love with the #feeling ? 🥀
",happy
2020-03-12 08:15:06,1238015650339131393,"So yesterday I was asked how do you see the economy of Zambia and where are we heading too. Ine I almost answered that am not an economist 🤣😂 why do these people like making us suffer muma interviews aii smh  

#Happy Youth Day 2020","so yesterday i was asked how do you see the economy of zambia and where are we heading too. in i almost answered that am not an economist 🤣😂 why do these people like making us suffer mumu interviews air sah  

#happy youth day 2020
",happy
2020-03-12 08:12:36,1238015020207755264,"If I was a burden to you
If I was a baggage. I should’ve
left you earlier, I’m sorry
#HAPPY","if i was a burden to you
if i was a baggage. i should’ve
left you earlier, i’m sorry
#happy
",happy
2020-03-12 08:10:09,1238014404441993217,"No, I wouldn't touch a leper for a thousand pounds; yet I willingly cure him for the #love of God","no, i would not touch a leper for a thousand pounds; yet i willingly cure him for the #love of god
",happy
2020-03-12 08:00:10,1238011889948307456,"""Love is of all passions the strongest, for it attacks simultaneously the head, the heart and the senses.""
~ Lao Tzu #love #quotes","""love is of all passions the strongest, for it attacks simultaneously the head, the heart and the senses.""
~ lao tu #love #quotes
",happy
2020-03-12 08:00:05,1238011868267991041,"""The course of true love never did run smooth.""
~ William Shakespeare #love #quotes","""the course of true love never did run smooth.""
~ william shakespeare #love #quotes
",happy
2020-03-12 07:45:23,1238008169730883584,Good morning and happy Thursday! Choose #joy today! #happiness,"good morning and happy thursday! choose #joy today! #happiness
",happy
2020-03-12 07:42:28,1238007435001880578,"After I let you go, every
single day. I am alone
Obsessive and miserable
#HAPPY","after i let you go, every
single day. i am alone
obsessive and miserable
#happy
",happy
2020-03-12 07:40:15,1238006877784625152,The only way to do great work is to love what you do. – Steve Jobs #happy,"the only way to do great work is to love what you do. – steve jobs #happy
",happy
2020-03-12 07:30:10,1238004339618308103,"""Everything has its wonders, even darkness and silence, and I learn, whatever state I may be in, therein to be content.""
~ Helen Keller #happiness #quotes","""everything has its wonders, even darkness and silence, and i learn, whatever state i may be in, therein to be content.""
~ helen seller #happiness #quotes
",happy
2020-03-12 07:30:05,1238004317828734977,"""Happiness never lays its finger on its pulse.""
~ Adam Smith #happiness #quotes","""happiness never lays its finger on its pulse.""
~ adam smith #happiness #quotes
",happy
2020-03-12 07:25:31,1238003171118551040,"Job,money,car,yourownhouse.
People run behind it.they forget
These are all just "" comfort"".
Don't confuse. 'comfort'with  #happiness'","job,money,car,yourownhouse.
people run behind it.they forget
these are all just "" comfort"".
do not confuse. 'comfort'with  #happiness'
",happy
2020-03-12 07:12:36,1237999918750433285,"Do you think of me sometimes?
Or is it too faint now?
The meaning itself is awkward
#HAPPY","do you think of me sometimes?
or is it too faint now?
the meaning itself is awkward
#happy
",happy
2020-03-12 07:11:49,1237999722012512256,"always give without remebering and always receive without forgetting💖
#Happy tbt","always give without remembering and always receive without forgetting💖
#happy tut
",happy
2020-03-12 07:08:14,1237998822774779905,"“When you lose a person you love so much, surviving the loss is difficult.” -- Cristiano Ronaldo

#Love","“when you lose a person you love so much, surviving the loss is difficult.” -- christians ronald

#love
",happy
2020-03-12 07:05:51,1237998220321542144,Good intentions are not enough when it comes to #love.,"good intentions are not enough when it comes to #love.
",happy
2020-03-12 06:57:37,1237996147752472577,The best things that happen in my life aren’t posted. #happy,"the best things that happen in my life aren’t posted. #happy
",happy
2020-03-12 06:51:04,1237994502540984320,"#Happiness doesn't depend on what we have, but it does depend on how we feel toward what we have ~ William Dempster Hoard MindMastery","#happiness does not depend on what we have, but it does depend on how we feel toward what we have ~ william dempster hoard mintmaster
",happy
2020-03-12 06:40:15,1237991779242139651,#Love redime notebook,"#love regime notebook
",happy
2020-03-12 06:40:01,1237991718231957505,#Love is the answer to life!,"#love is the answer to life!
",happy
2020-03-12 06:36:09,1237990747028275201,"The energy, positivity, curiosity and enthusiasm of these kids who came running to meet me and click selfies was unreal and extremely heartfelt.

 #Happiness #Tbt","the energy, positivity, curiosity and enthusiasm of these kids who came running to meet me and click selkies was unreal and extremely heartfelt.

 #happiness #tut
",happy
2020-03-12 06:03:39,1237982569381142528,"""It is essential that we reject anything that does not conform to our standards, refusing in the process to surrender that which we desire most: eternal life in the kingdom of God."" -President Thomas S. Monson #love","""it is essential that we reject anything that does not conform to our standards, refusing in the process to surrender that which we desire most: eternal life in the kingdom of god."" -president thomas s. monsoon #love
",happy
2020-03-12 06:03:39,1237982566248001537,"""Step away from the shadows of the world and into the everlasting Light of Christ. I testify that He is always there, even when you can't see or feel His light."" - Dieter F Uchtdorf #love","""step away from the shadows of the world and into the everlasting light of christ. i testify that he is always there, even when you cannot see or feel his light."" - dieter f uchtdorf #love
",happy
2020-03-12 06:02:13,1237982206745812993,"OYSTERS visit skeletons (what are foxgloves?). overlooked, they pour cider into my weeping arteries to truly offend #love (they glow with pride)","oysters visit skeletons (what are foxgloves?). overlooked, they pour cider into my weeping arteries to truly offend #love (they glow with pride)
",happy
2020-03-12 05:54:59,1237980386111733760,Family is extremely important in your youth.  It helps form you into who you are now.  Don’t forget the lessons from your youth.  Not everyone has a good upbringing.  I’m sorry for that but stay strong.  #Love,"family is extremely important in your youth.  it helps form you into who you are now.  don’t forget the lessons from your youth.  not everyone has a good upbringing.  i’m sorry for that but stay strong.  #love
",happy
2020-03-12 05:52:56,1237979870946189312,"'I LOVE YOU' is a mathematical function where:

'I LOVE' is constant and 'YOU' is a variable 
#love #Mathematics","'i love you' is a mathematical function where:

'i love' is constant and 'you' is a variable 
#love #mathematics
",happy
2020-03-12 05:49:14,1237978941584838657,"Do one thing everyday that makes you happy. 

#happiness","do one thing everyday that makes you happy. 

#happiness
",happy
2020-03-12 05:47:50,1237978589007618048,"Your tomorrow is great! I see the Lord lifting you up and subduing your enemies under your feet. You will feed your enemies. 
Receive the grace and the power! 

#Love
#GreaterGrace","your tomorrow is great! i see the lord lifting you up and subduing your enemies under your feet. you will feed your enemies. 
receive the grace and the power! 

#love
#greatergrace
",happy
2020-03-12 05:46:36,1237978278608228353,"#Love #Quote 
He who loves one woman has loved them all.
He who loves many has loved none. 

~ Spanish Proverb","#love #quote 
he who loves one woman has loved them all.
he who loves many has loved none. 

~ spanish proverb
",happy
2020-03-12 05:46:34,1237978267354882048,"Find your own happiness. No one owes you that much.

#Happiness","find your own happiness. no one owes you that much.

#happiness
",happy
2020-03-12 05:44:07,1237977651999985664,Don't raise someone's hopes when you know the truth will destroy them. #love #TeamFollowBack,"do not raise someone's hopes when you know the truth will destroy them. #love #teamfollowback
",happy
2020-03-12 05:42:17,1237977189041295360,"Fall down
   I’ll help you up

Crying
   I’ll give you my shoulder

Afraid
   I’ll hold your hand

Lost
   I’ll come find you

My love always
   For you

#Love  🌹
#micropoetry","fall down
  i’ll help you up

crying
  i’ll give you my shoulder

afraid
  i’ll hold your hand

lost
  i’ll come find you

my love always
  for you

#love  🌹
#micrometry
",happy
2020-03-12 05:41:48,1237977068727484416,"When words fail, you are getting close. #love","when words fail, you are getting close. #love
",happy
2020-03-12 05:36:16,1237975675010715650,"#LOVE is in the air but so is #Corona 

wash ur hands😬","#love is in the air but so is #corona 

wash ur hands😬
",happy
2020-03-12 05:35:10,1237975399663099904,"""A so-called happy marriage corresponds to love as a correct poem to an improvised song."" #Love","""a so-called happy marriage corresponds to love as a correct poem to an improvised song."" #love
",happy
2020-03-12 05:31:34,1237974492678254592,That's shit was beautiful my #Nigga I think I believe in #Love again!!!,"that is shit was beautiful my #nigua i think i believe in #love again!!
",happy
2020-03-12 05:23:35,1237972484059586560,Don’t I deserve #happiness,"don’t i deserve #happiness
",happy
2020-03-12 05:17:38,1237970986617765888,Love in the time of corona - let us be dirty some other time. #CODVID19 #love,"love in the time of corona - let us be dirty some other time. #corvid19 #love
",happy
2020-03-12 05:08:42,1237968738584072193,say I love you while you can #love god save #bettywhite,"say i love you while you can #love god save #bettywhite
",happy
2020-03-12 05:07:30,1237968436325756929,"""A so-called happy marriage corresponds to love as a correct poem to an improvised song."" - Karl Wilhelm Friedrich Schlegel #Love #Quotes","""a so-called happy marriage corresponds to love as a correct poem to an improvised song."" - karl wilhelm friedrich schlager #love #quotes
",happy
2020-03-12 05:02:48,1237967253129363456,Real gentlemen do exist ❤️ #happy,"real gentlemen do exist ❤️ #happy
",happy
2020-03-12 05:02:29,1237967174494351361,I LOVE #Siwon so much! I hope you say #love to me please :^),"i love #simon so much! i hope you say #love to me please :^)
",happy
2020-03-12 04:59:01,1237966300950851584,The look my husband has during our ultrasounds  appointments is priceless..I have never seen that look on his face😍❤️#blessed #love,"the look my husband has during our ultrasounds  appointments is priceless..i have never seen that look on his face😍❤️#blessed #love
",happy
2020-03-12 04:53:39,1237964950120927232,"My life right now is just so positive...
My son is thriving, I have 3 great jobs, my boyfriend is such a blessing in our life and I love him so much, my ex husband and I have a great relationship and his girlfriend is great as well. How can I want anything more right now? #happy","my life right now is just so positive..
my son is thriving, i have 3 great jobs, my boyfriend is such a blessing in our life and i love him so much, my ex husband and i have a great relationship and his girlfriend is great as well. how can i want anything more right now? #happy
",happy
2020-03-12 04:53:17,1237964859850895360,"Happiness is one of those little things that changes everything, without really changing anything.
Just being happy about one thing makes everything better! #happiness #motivation","happiness is one of those little things that changes everything, without really changing anything.
just being happy about one thing makes everything better! #happiness #motivation
",happy
2020-03-12 04:51:15,1237964346283573250,The only truly terrible thing about having a pet is they don’t last as long as we do. Hold them all a little tighter for me tonight #Love,"the only truly terrible thing about having a pet is they don’t last as long as we do. hold them all a little tighter for me tonight #love
",happy
2020-03-12 04:48:34,1237963673894653952,"#love #love🐼if i dont hashtag these,i feel like that someone think sth else.yup!sometimes it is n sometimes it isnt.but...is it really a necessary thing all the time?!u know it already,arent u?!n normally a woman need to get it more though.anyways,the point is i forgot it...💙","#love #love🐼if i dont hangtag these,i feel like that someone think th else.yup!sometimes it is n sometimes it isnt.but..is it really a necessary thing all the time?!u know it already,arent u?!n normally a woman need to get it more though.anyways,the point is i forgot it..💙
",happy
2020-03-12 04:40:03,1237961527753355274,#Love permeates everything and in return everything radiates love into our interconnected world,"#love permeates everything and in return everything radiates love into our interconnected world
",happy
2020-03-12 04:40:01,1237961522413858817,Greater #love hath no man than to attend the Episcopal Church with his wife,"greater #love hath no man than to attend the episcopal church with his wife
",happy
2020-03-12 04:33:05,1237959774219706370,I left the thing most fun for me my #photography posts so nobody would be harmed. I often don't reply because I don't want Any harm to come to Any of you! I really do #Love you so very very much!,"i left the thing most fun for me my #photography posts so nobody would be harmed. i often do not reply because i do not want any harm to come to any of you! i really do #love you so very very much!
",happy
2020-03-12 04:33:04,1237959772629942272,Sometimes we need someone  to simply be there.Not to fix anything or to do anything in particular but just to let us feel that  we were cared for and supported. #love,"sometimes we need someone  to simply be there.not to fix anything or to do anything in particular but just to let us feel that  we were cared for and supported. #love
",happy
2020-03-12 04:32:08,1237959536616411136,"May All become #Happy, May All be Free from Illness. 
.
May All See what is Auspicious, May no one Suffer","may all become #happy, may all be free from illness. 
.
may all see what is auspicious, may no one suffer
",happy
2020-03-12 04:28:02,1237958505635577858,I am feeling soooo uplifted ! Thank u god #happy,"i am feeling so uplifted ! thank u god #happy
",happy
2020-03-12 04:23:25,1237957342831886337,Happiness is only real when shared. #happiness #motivation,"happiness is only real when shared. #happiness #motivation
",happy
2020-03-12 04:21:47,1237956933937659904,I’m really a lover ion wanna have to act like ion gaf bout you 💯 #love,"i’m really a lover ion wanna have to act like ion gap bout you 💯 #love
",happy
2020-03-12 04:19:23,1237956328837877761,Everything happens for a reason. Go with the flow. #love,"everything happens for a reason. go with the flow. #love
",happy
2020-03-12 04:09:59,1237953961694384131,jay send me snaps of his patas #love,"jay send me snaps of his patas #love
",happy
2020-03-12 04:09:24,1237953814700818432,"Let us always meet each other with smile, for the smile is the beginning of #love","let us always meet each other with smile, for the smile is the beginning of #love
",happy
2020-03-12 03:59:29,1237951319358521345,"If you can't love yourself, how can anyone else fall in #Love with you?","if you cannot love yourself, how can anyone else fall in #love with you?
",happy
2020-03-12 03:55:02,1237950200511160320,"You come to #love not by finding the perfect person, but by learning to see an imperfect person perfectly.  ~  #loveQuote Sam Keen","you come to #love not by finding the perfect person, but by learning to see an imperfect person perfectly.  ~  #lovequote sam keen
",happy
2020-03-12 03:53:17,1237949760306204673,"Happiness is when you want everything you have, not when you have everything you want. #happiness #motivation","happiness is when you want everything you have, not when you have everything you want. #happiness #motivation
",happy
2020-03-12 03:51:53,1237949409452793858,"COVID-19 did you come to teach us to create a pollution free world , relationship centered world, to slow down from our fast moves to look around with care and awareness. Even money cannot stop itself from fall. Amidst all these humanitarian hearts stand tall. #COVIDー19 #love","covid-19 did you come to teach us to create a pollution free world , relationship centered world, to slow down from our fast moves to look around with care and awareness. even money cannot stop itself from fall. amidst all these humanitarian hearts stand tall. #covidー19 #love
",happy
2020-03-12 03:48:00,1237948429738938368,#Love makes the world go round #nodrama,"#love makes the world go round #drama
",happy
2020-03-12 11:13:53,1238060640364888064,Need ah girl that speak Spanish ☺️,"need ah girl that speak spanish ☺️
",happy
2020-03-12 11:13:48,1238060621079306244,"FEELING BLESSED, NEVER STRESSED 🙂😇","feeling blessed, never stressed 🙂😇
",happy
2020-03-12 11:13:47,1238060617279422472,Good morning 💕 great day ahead ☺️,"good morning 💕 great day ahead ☺️
",happy
2020-03-12 11:13:44,1238060602733391872,"Give a lie;

I'm okay😀","give a lie;

I am okay😀
",happy
2020-03-12 11:13:42,1238060594512699394,Good morning. Hoping for a laughter filled day. Have a blessed day y’all ☺️,"good morning. hoping for a laughter filled day. have a blessed day y’all ☺️
",happy
2020-03-12 11:13:42,1238060593250091009,i will just give up on you😌,"i will just give up on you😌
",happy
2020-03-12 11:13:37,1238060573859905536,He put me right back to sleep ☺️,"he put me right back to sleep ☺️
",happy
2020-03-12 11:13:37,1238060572853309440,Bitch from ig on her knees in my suite 🍎🙂,"bitch from ig on her knees in my suite 🍎🙂
",happy
2020-03-12 11:13:34,1238060561600053249,The bird sounds like lasers 😌,"the bird sounds like lasers 😌
",happy
2020-03-12 11:13:33,1238060555924934656,I super want my new number ☺️,"i super want my new number ☺️
",happy
2020-03-12 11:13:30,1238060545296797696,i got 8 hours of sleep already 😌 i feel good,"i got 8 hours of sleep already 😌 i feel good
",happy
2020-03-12 11:13:28,1238060537637933056,Beyond blessed 😌,"beyond blessed 😌
",happy
2020-03-12 11:13:28,1238060536559857665,knew it... a sad morning ends with a sad night 🙂,"knew it.. a sad morning ends with a sad night 🙂
",happy
2020-03-12 11:13:28,1238060536157204480,smiling like a lovesick fool while reading aus 😌,"smiling like a lovesick fool while reading as 😌
",happy
2020-03-12 11:13:24,1238060520844021760,A client on the phone made me do calculations... I forgot how to do calculations. It was an embarrassing phone call to say the least 😀,"a client on the phone made me do calculations.. i forgot how to do calculations. it was an embarrassing phone call to say the least 😀
",happy
2020-03-12 11:13:21,1238060508093255680,Once again I've woken up on this fine morning feeling like a thoroughly boiled noodle 😌🍝,"once again i've woken up on this fine morning feeling like a thoroughly boiled noodle 😌🍝
",happy
2020-03-12 11:13:20,1238060503521316864,da best jud ipair ang sesame cookies og milktea 😌,"da best jud pair and sesame cookies og militia 😌
",happy
2020-03-12 11:13:19,1238060498194558981,"Nobody loves and caring.
It's the highlight, bby.
Uh-oh, dw 😌","nobody loves and caring.
it is the highlight, by.
uh-oh, do 😌
",happy
2020-03-12 11:13:14,1238060476120137728,I’ve made a lot of mistakes in my 17 years but I can happily say I’ve neither thought of buying a pair of vans 😌,"i’ve made a lot of mistakes in my 17 years but i can happily say i’ve neither thought of buying a pair of vans 😌
",happy
2020-03-12 11:13:11,1238060465273466880,"7:13pm 12/3/2020
Today was my birthday and very little people wished me and no one gave me presents(not that I though they would give me) 
My friend's bday was yesterday, she got so much wishes, gifts and even a bday song... First time crying on my birthday 🙂 Round 2 let's go.","7:13pm 12/3/2020
today was my birthday and very little people wished me and no one gave me presents(not that i though they would give me) 
my friend's day was yesterday, she got so much wishes, gifts and even a day song.. first time crying on my birthday 🙂 round 2 let us go.
",happy
2020-03-12 11:13:06,1238060444545363968,Ass kissers 🙂,"ass kissers 🙂
",happy
2020-03-12 11:13:04,1238060437066772480,damn bitch thats one (1) loyalty strike 😌,"damn bitch thats one (1) loyalty strike 😌
",happy
2020-03-12 11:13:04,1238060436978892800,Good morning to everyone except Peter’s mom 🙂,"good morning to everyone except peter’s mom 🙂
",happy
2020-03-12 11:13:02,1238060428141477890,"My professor during class
“...and it is located between Syria and Is-“
Me: 🤨
Professor: “Palestine”
Me: 😌","my professor during class
“..and it is located between syria and is-“
me: 🤨
professor: “palestine”
me: 😌
",happy
2020-03-12 11:12:55,1238060397346906115,So my mum has left me at her friend’s place who she knows I don’t like😂 please I just want to go home. 🙂,"so my mum has left me at her friend’s place who she knows i don’t like😂 please i just want to go home. 🙂
",happy
2020-03-12 11:12:54,1238060391629877248,"You can read about it.

You can hear about it.

You can see long-term historical charts.

But, there is no substitute for experiencing a market panic yourself.

The Class of 2008 welcomes the Class of 2020 🙂","you can read about it.

you can hear about it.

you can see long-term historical charts.

but, there is no substitute for experiencing a market panic yourself.

the class of 2008 welcomes the class of 2020 🙂
",happy
2020-03-12 11:12:53,1238060390317273088,if you listen real close to hop’s league battle theme you’ll realize that i’m actually voicing the entire crowd cheering for my son 😌,"if you listen real close to hop’s league battle theme you’ll realize that i’m actually voicing the entire crowd cheering for my son 😌
",happy
2020-03-12 11:12:53,1238060387939102720,Today I’ve seen the worst people ever 🙂,"today i’ve seen the worst people ever 🙂
",happy
2020-03-12 11:12:52,1238060385619652609,"desi people late be everywhere except airport.

- abse waha bhi late honge 😀","desi people late be everywhere except airport.

- able paha chi late hinge 😀
",happy
2020-03-12 11:12:50,1238060376312479744,Hey pg county public schools can you guys please shut down 🙂,"hey pg county public schools can you guys please shut down 🙂
",happy
2020-03-12 11:12:41,1238060340233089026,THIS KID IN MY ART CLASS THAT SIT NEXT TO WAA STARING STRAIGHT AT ME AND IT MADE ME UNCOMFY😀,"this kid in my art class that sit next to was staring straight at me and it made me uncomfy😀
",happy
2020-03-12 11:12:29,1238060290371022849,she's dancing like a stripper 😀,"she is dancing like a stripper 😀
",happy
2020-03-12 11:12:24,1238060267352842240,"new episode of legacies tonight, let me tell you i don't wanna wait for the actual next day to be able to watch it 😀 fuck living in europe","new episode of legacies tonight, let me tell you i do not wanna wait for the actual next day to be able to watch it 😀 fuck living in europe
",happy
2020-03-12 11:12:23,1238060265473822725,"Thomas Partey is one of the worse midfielders in the BlackStars team

But One of the best midfielders in Spain and Europe. 

You can argue with you friends ☺️☺️","thomas party is one of the worse midfielders in the blackstrap team

but one of the best midfielders in spain and europe. 

you can argue with you friends ☺️☺️
",happy
2020-03-12 11:12:23,1238060262114148353,its no traffic this morning 😌,"its no traffic this morning 😌
",happy
2020-03-12 11:12:22,1238060259677175808,My babe on his way home 😌😌,"my babe on his way home 😌😌
",happy
